generation,num_individuals,value
12821,17529,5e-05
12831,17479,5e-05
12841,17515,5e-05
12851,17488,5e-05
12861,17431,5e-05
12871,17432,5e-05
12881,17198,5e-05
12891,17227,5e-05
12901,17382,5e-05
12911,17437,5e-05
12921,17530,5e-05
12931,17588,5e-05
12941,17547,5e-05
12951,17581,5e-05
12961,17598,5e-05
12971,17541,5e-05
12981,17504,5e-05
12991,17391,5e-05
13001,17366,5e-05
13011,17368,5e-05
13021,17304,5e-05
13031,17359,5e-05
13041,17424,5e-05
13051,17327,5e-05
13061,17374,5e-05
13071,17279,5e-05
13081,17371,5e-05
13091,17427,5e-05
13101,17455,5e-05
13111,17377,5e-05
13121,17493,5e-05
13131,17555,5e-05
13141,17474,5e-05
13151,17630,5e-05
13161,17552,5e-05
13171,17667,5e-05
13181,17611,5e-05
13191,17718,5e-05
13201,17841,5e-05
13211,17815,5e-05
13221,17917,5e-05
13231,17724,5e-05
13241,17801,5e-05
13251,17921,5e-05
13261,17979,5e-05
13271,18065,5e-05
13281,17966,5e-05
13291,17845,5e-05
13301,17875,5e-05
13311,17868,5e-05
13321,17679,5e-05
13331,17619,5e-05
13341,17521,5e-05
13351,17457,5e-05
13361,17441,5e-05
13371,17389,5e-05
13381,17552,5e-05
13391,17604,5e-05
13401,17556,5e-05
13411,17522,5e-05
13421,17524,5e-05
13431,17363,5e-05
13441,17292,5e-05
13451,17222,5e-05
13461,17295,5e-05
13471,17202,5e-05
13481,17170,5e-05
13491,17099,5e-05
13501,17128,5e-05
13511,17252,5e-05
13521,17225,5e-05
13531,17387,5e-05
13541,17177,5e-05
13551,17210,5e-05
13561,17179,5e-05
13571,17153,5e-05
13581,17116,5e-05
13591,17136,5e-05
13601,17148,5e-05
13611,16918,5e-05
13621,17058,5e-05
13631,17091,5e-05
13641,17051,5e-05
13651,17071,5e-05
13661,17028,5e-05
13671,17115,5e-05
13681,16953,5e-05
13691,17072,5e-05
13701,17136,5e-05
13711,17234,5e-05
13721,17066,5e-05
13731,17052,5e-05
13741,17115,5e-05
13751,17086,5e-05
13761,17034,5e-05
13771,17057,5e-05
13781,17129,5e-05
13791,17171,5e-05
13801,17382,5e-05
13811,17499,5e-05
13821,17526,5e-05
13831,17466,5e-05
13841,17448,5e-05
13851,17551,5e-05
13861,17653,5e-05
13871,17598,5e-05
13881,17519,5e-05
13891,17524,5e-05
13901,17575,5e-05
13911,17709,5e-05
13921,17736,5e-05
13931,17752,5e-05
13941,17847,5e-05
13951,17797,5e-05
13961,17640,5e-05
13971,17702,5e-05
13981,17590,5e-05
13991,17533,5e-05
14001,17573,5e-05
14011,17478,5e-05
14021,17526,5e-05
14031,17520,5e-05
14041,17562,5e-05
14051,17626,5e-05
14061,17659,5e-05
14071,17601,5e-05
14081,17599,5e-05
14091,17682,5e-05
14101,17618,5e-05
14111,17629,5e-05
14121,17512,5e-05
14131,17411,5e-05
14141,17321,5e-05
14151,17228,5e-05
14161,17192,5e-05
14171,17220,5e-05
14181,17094,5e-05
14191,17236,5e-05
14201,17318,5e-05
14211,17473,5e-05
14221,17531,5e-05
14231,17519,5e-05
14241,17447,5e-05
14251,17343,5e-05
14261,17241,5e-05
14271,17294,5e-05
14281,17264,5e-05
14291,17276,5e-05
14301,17194,5e-05
14311,17160,5e-05
14321,17283,5e-05
14331,17533,5e-05
14341,17539,5e-05
14351,17532,5e-05
14361,17283,5e-05
14371,17334,5e-05
14381,17314,5e-05
14391,17318,5e-05
14401,17225,5e-05
14411,17178,5e-05
14421,17056,5e-05
14431,16922,5e-05
14441,17021,5e-05
14451,16946,5e-05
14461,17230,5e-05
14471,17298,5e-05
14481,17223,5e-05
14491,17107,5e-05
14501,17207,5e-05
14511,17321,5e-05
14521,17483,5e-05
14531,17397,5e-05
14541,17232,5e-05
14551,17166,5e-05
14561,17141,5e-05
14571,17219,5e-05
14581,17224,5e-05
14591,17264,5e-05
14601,17228,5e-05
14611,17191,5e-05
14621,17460,5e-05
14631,17507,5e-05
14641,17424,5e-05
14651,17466,5e-05
14661,17313,5e-05
14671,17370,5e-05
14681,17424,5e-05
14691,17647,5e-05
14701,17624,5e-05
14711,17694,5e-05
14721,17784,5e-05
14731,17753,5e-05
14741,17797,5e-05
14751,17805,5e-05
14761,17791,5e-05
14771,17733,5e-05
14781,17673,5e-05
14791,17564,5e-05
14801,17505,5e-05
14811,17642,5e-05
14821,17591,5e-05
14831,17499,5e-05
14841,17600,5e-05
14851,17604,5e-05
14861,17687,5e-05
14871,17685,5e-05
14881,17723,5e-05
14891,17726,5e-05
14901,17643,5e-05
14911,17617,5e-05
14921,17547,5e-05
14931,17619,5e-05
14941,17526,5e-05
14951,17427,5e-05
14961,17260,5e-05
14971,17241,5e-05
14981,17307,5e-05
14991,17244,5e-05
15001,17278,5e-05
15011,17352,5e-05
15021,17237,5e-05
15031,17125,5e-05
15041,17242,5e-05
15051,17301,5e-05
15061,17174,5e-05
15071,17051,5e-05
15081,16998,5e-05
15091,17090,5e-05
15101,17234,5e-05
15111,17195,5e-05
15121,17206,5e-05
15131,17301,5e-05
15141,17219,5e-05
15151,17197,5e-05
15161,17262,5e-05
15171,17296,5e-05
15181,17238,5e-05
15191,17198,5e-05
15201,17162,5e-05
1,100,6.5e-05
11,104,6.5e-05
21,128,6.5e-05
31,140,6.5e-05
41,158,6.5e-05
51,168,6.5e-05
61,191,6.5e-05
71,210,6.5e-05
81,208,6.5e-05
91,224,6.5e-05
101,249,6.5e-05
111,270,6.5e-05
121,301,6.5e-05
131,337,6.5e-05
141,383,6.5e-05
151,398,6.5e-05
161,405,6.5e-05
171,456,6.5e-05
181,477,6.5e-05
191,530,6.5e-05
201,571,6.5e-05
211,624,6.5e-05
221,697,6.5e-05
231,748,6.5e-05
241,796,6.5e-05
251,823,6.5e-05
261,927,6.5e-05
271,1027,6.5e-05
281,1119,6.5e-05
291,1218,6.5e-05
301,1333,6.5e-05
311,1426,6.5e-05
321,1506,6.5e-05
331,1622,6.5e-05
341,1757,6.5e-05
351,1921,6.5e-05
361,2075,6.5e-05
371,2119,6.5e-05
381,2280,6.5e-05
391,2474,6.5e-05
401,2644,6.5e-05
411,2909,6.5e-05
421,3098,6.5e-05
431,3299,6.5e-05
441,3431,6.5e-05
451,3620,6.5e-05
461,3829,6.5e-05
471,4143,6.5e-05
481,4370,6.5e-05
491,4537,6.5e-05
501,4816,6.5e-05
511,5109,6.5e-05
521,5421,6.5e-05
531,5652,6.5e-05
541,6041,6.5e-05
551,6356,6.5e-05
561,6774,6.5e-05
571,7063,6.5e-05
581,7360,6.5e-05
591,7750,6.5e-05
601,8090,6.5e-05
611,8339,6.5e-05
621,8558,6.5e-05
631,8864,6.5e-05
641,9216,6.5e-05
651,9553,6.5e-05
661,9777,6.5e-05
671,10184,6.5e-05
681,10519,6.5e-05
691,10843,6.5e-05
701,11115,6.5e-05
711,11439,6.5e-05
721,11743,6.5e-05
731,12059,6.5e-05
741,12270,6.5e-05
751,12494,6.5e-05
761,12828,6.5e-05
771,13023,6.5e-05
781,13128,6.5e-05
791,13290,6.5e-05
801,13534,6.5e-05
811,13709,6.5e-05
821,13928,6.5e-05
831,14060,6.5e-05
841,14256,6.5e-05
851,14377,6.5e-05
861,14435,6.5e-05
871,14499,6.5e-05
881,14664,6.5e-05
891,14812,6.5e-05
901,15043,6.5e-05
911,15113,6.5e-05
921,15507,6.5e-05
931,15679,6.5e-05
941,15783,6.5e-05
951,15952,6.5e-05
961,16114,6.5e-05
971,16149,6.5e-05
981,16114,6.5e-05
991,16357,6.5e-05
1001,16518,6.5e-05
1011,16413,6.5e-05
1021,16323,6.5e-05
1031,16321,6.5e-05
1041,16338,6.5e-05
1051,16508,6.5e-05
1061,16559,6.5e-05
1071,16552,6.5e-05
1081,16695,6.5e-05
1091,16779,6.5e-05
1101,16736,6.5e-05
1111,16871,6.5e-05
1121,17001,6.5e-05
1131,17188,6.5e-05
1141,17240,6.5e-05
1151,17267,6.5e-05
1161,17318,6.5e-05
1171,17271,6.5e-05
1181,17273,6.5e-05
1191,17338,6.5e-05
1201,17378,6.5e-05
1211,17433,6.5e-05
1221,17409,6.5e-05
1231,17403,6.5e-05
1241,17336,6.5e-05
1251,17441,6.5e-05
1261,17512,6.5e-05
1271,17566,6.5e-05
1281,17583,6.5e-05
1291,17572,6.5e-05
1301,17637,6.5e-05
1311,17596,6.5e-05
1321,17661,6.5e-05
1331,17606,6.5e-05
1341,17767,6.5e-05
1351,17642,6.5e-05
1361,17638,6.5e-05
1371,17526,6.5e-05
1381,17382,6.5e-05
1391,17512,6.5e-05
1401,17382,6.5e-05
1411,17357,6.5e-05
1421,17306,6.5e-05
1431,17276,6.5e-05
1441,17285,6.5e-05
1451,17427,6.5e-05
1461,17507,6.5e-05
1471,17471,6.5e-05
1481,17632,6.5e-05
1491,17718,6.5e-05
1501,17687,6.5e-05
1511,17743,6.5e-05
1521,17781,6.5e-05
1531,17655,6.5e-05
1541,17564,6.5e-05
1551,17499,6.5e-05
1561,17432,6.5e-05
1571,17389,6.5e-05
1581,17408,6.5e-05
1591,17509,6.5e-05
1601,17539,6.5e-05
1611,17414,6.5e-05
1621,17444,6.5e-05
1631,17583,6.5e-05
1641,17670,6.5e-05
1651,17729,6.5e-05
1661,17690,6.5e-05
1671,17700,6.5e-05
1681,17816,6.5e-05
1691,17813,6.5e-05
1701,17762,6.5e-05
1711,17847,6.5e-05
1721,17998,6.5e-05
1731,17899,6.5e-05
1741,17866,6.5e-05
1751,17663,6.5e-05
1761,17546,6.5e-05
1771,17630,6.5e-05
1781,17581,6.5e-05
1791,17517,6.5e-05
1801,17429,6.5e-05
1811,17408,6.5e-05
1821,17502,6.5e-05
1831,17499,6.5e-05
1841,17389,6.5e-05
1851,17442,6.5e-05
1861,17486,6.5e-05
1871,17477,6.5e-05
1881,17400,6.5e-05
1891,17525,6.5e-05
1901,17502,6.5e-05
1911,17315,6.5e-05
1921,17241,6.5e-05
1931,17082,6.5e-05
1941,17215,6.5e-05
1951,17208,6.5e-05
1961,17258,6.5e-05
1971,17320,6.5e-05
1981,17327,6.5e-05
1991,17328,6.5e-05
2001,17230,6.5e-05
2011,17274,6.5e-05
2021,17202,6.5e-05
2031,17138,6.5e-05
2041,17195,6.5e-05
2051,17183,6.5e-05
2061,17269,6.5e-05
2071,17406,6.5e-05
2081,17421,6.5e-05
2091,17335,6.5e-05
2101,17467,6.5e-05
2111,17475,6.5e-05
2121,17446,6.5e-05
2131,17407,6.5e-05
2141,17345,6.5e-05
2151,17381,6.5e-05
2161,17328,6.5e-05
2171,17287,6.5e-05
2181,17416,6.5e-05
2191,17515,6.5e-05
2201,17581,6.5e-05
2211,17605,6.5e-05
2221,17551,6.5e-05
2231,17593,6.5e-05
2241,17697,6.5e-05
2251,17657,6.5e-05
2261,17723,6.5e-05
2271,17592,6.5e-05
2281,17528,6.5e-05
2291,17396,6.5e-05
2301,17506,6.5e-05
2311,17745,6.5e-05
2321,17620,6.5e-05
2331,17538,6.5e-05
2341,17532,6.5e-05
2351,17580,6.5e-05
2361,17531,6.5e-05
2371,17568,6.5e-05
2381,17501,6.5e-05
2391,17448,6.5e-05
2401,17503,6.5e-05
2411,17555,6.5e-05
2421,17663,6.5e-05
2431,17799,6.5e-05
2441,17832,6.5e-05
2451,17802,6.5e-05
2461,17901,6.5e-05
2471,17935,6.5e-05
2481,17809,6.5e-05
2491,17771,6.5e-05
2501,17826,6.5e-05
2511,17684,6.5e-05
2521,17618,6.5e-05
2531,17644,6.5e-05
2541,17696,6.5e-05
2551,17723,6.5e-05
2561,17754,6.5e-05
2571,17610,6.5e-05
2581,17595,6.5e-05
2591,17649,6.5e-05
2601,17673,6.5e-05
2611,17783,6.5e-05
2621,17738,6.5e-05
2631,17890,6.5e-05
2641,17773,6.5e-05
2651,17682,6.5e-05
2661,17589,6.5e-05
2671,17725,6.5e-05
2681,17873,6.5e-05
2691,17733,6.5e-05
2701,17745,6.5e-05
2711,17837,6.5e-05
2721,17716,6.5e-05
2731,17699,6.5e-05
2741,17727,6.5e-05
2751,17621,6.5e-05
2761,17634,6.5e-05
2771,17896,6.5e-05
2781,17707,6.5e-05
2791,17605,6.5e-05
2801,17546,6.5e-05
2811,17468,6.5e-05
2821,17456,6.5e-05
2831,17351,6.5e-05
2841,17457,6.5e-05
2851,17402,6.5e-05
2861,17428,6.5e-05
2871,17323,6.5e-05
2881,17365,6.5e-05
2891,17307,6.5e-05
2901,17203,6.5e-05
2911,17292,6.5e-05
2921,17327,6.5e-05
2931,17256,6.5e-05
2941,17394,6.5e-05
2951,17521,6.5e-05
2961,17550,6.5e-05
2971,17536,6.5e-05
2981,17407,6.5e-05
2991,17347,6.5e-05
3001,17396,6.5e-05
3011,17282,6.5e-05
3021,17143,6.5e-05
3031,17044,6.5e-05
3041,17016,6.5e-05
3051,17072,6.5e-05
3061,17120,6.5e-05
3071,17118,6.5e-05
3081,17179,6.5e-05
3091,17168,6.5e-05
3101,17192,6.5e-05
3111,17283,6.5e-05
3121,17292,6.5e-05
3131,17261,6.5e-05
3141,17255,6.5e-05
3151,17305,6.5e-05
3161,17281,6.5e-05
3171,17373,6.5e-05
3181,17438,6.5e-05
3191,17406,6.5e-05
3201,17439,6.5e-05
3211,17357,6.5e-05
3221,17437,6.5e-05
3231,17555,6.5e-05
3241,17575,6.5e-05
3251,17528,6.5e-05
3261,17414,6.5e-05
3271,17408,6.5e-05
3281,17404,6.5e-05
3291,17512,6.5e-05
3301,17414,6.5e-05
3311,17418,6.5e-05
3321,17398,6.5e-05
3331,17332,6.5e-05
3341,17449,6.5e-05
3351,17381,6.5e-05
3361,17292,6.5e-05
3371,17428,6.5e-05
3381,17502,6.5e-05
3391,17479,6.5e-05
3401,17425,6.5e-05
3411,17358,6.5e-05
3421,17307,6.5e-05
3431,17399,6.5e-05
3441,17501,6.5e-05
3451,17423,6.5e-05
3461,17600,6.5e-05
3471,17573,6.5e-05
3481,17641,6.5e-05
3491,17550,6.5e-05
3501,17459,6.5e-05
3511,17388,6.5e-05
3521,17389,6.5e-05
3531,17414,6.5e-05
3541,17441,6.5e-05
3551,17579,6.5e-05
3561,17517,6.5e-05
3571,17499,6.5e-05
3581,17486,6.5e-05
3591,17284,6.5e-05
3601,17409,6.5e-05
3611,17447,6.5e-05
3621,17528,6.5e-05
3631,17396,6.5e-05
3641,17354,6.5e-05
3651,17506,6.5e-05
3661,17499,6.5e-05
3671,17540,6.5e-05
3681,17581,6.5e-05
3691,17666,6.5e-05
3701,17601,6.5e-05
3711,17667,6.5e-05
3721,17755,6.5e-05
3731,17683,6.5e-05
3741,17749,6.5e-05
3751,17771,6.5e-05
3761,17555,6.5e-05
3771,17549,6.5e-05
3781,17585,6.5e-05
3791,17524,6.5e-05
3801,17618,6.5e-05
3811,17657,6.5e-05
3821,17697,6.5e-05
3831,17752,6.5e-05
3841,17715,6.5e-05
3851,17675,6.5e-05
3861,17739,6.5e-05
3871,17729,6.5e-05
3881,17693,6.5e-05
3891,17625,6.5e-05
3901,17726,6.5e-05
3911,17740,6.5e-05
3921,17623,6.5e-05
3931,17652,6.5e-05
3941,17700,6.5e-05
3951,17568,6.5e-05
3961,17565,6.5e-05
3971,17639,6.5e-05
3981,17553,6.5e-05
3991,17689,6.5e-05
4001,17631,6.5e-05
4011,17602,6.5e-05
4021,17591,6.5e-05
4031,17626,6.5e-05
4041,17518,6.5e-05
4051,17408,6.5e-05
4061,17330,6.5e-05
4071,17383,6.5e-05
4081,17375,6.5e-05
4091,17430,6.5e-05
4101,17375,6.5e-05
4111,17413,6.5e-05
4121,17521,6.5e-05
4131,17579,6.5e-05
4141,17512,6.5e-05
4151,17508,6.5e-05
4161,17475,6.5e-05
4171,17410,6.5e-05
4181,17360,6.5e-05
4191,17414,6.5e-05
4201,17469,6.5e-05
4211,17388,6.5e-05
4221,17372,6.5e-05
4231,17441,6.5e-05
4241,17448,6.5e-05
4251,17467,6.5e-05
4261,17692,6.5e-05
4271,17790,6.5e-05
4281,17670,6.5e-05
4291,17640,6.5e-05
4301,17624,6.5e-05
4311,17456,6.5e-05
4321,17490,6.5e-05
4331,17437,6.5e-05
4341,17434,6.5e-05
4351,17514,6.5e-05
4361,17443,6.5e-05
4371,17402,6.5e-05
4381,17301,6.5e-05
4391,17427,6.5e-05
4401,17356,6.5e-05
4411,17323,6.5e-05
4421,17294,6.5e-05
4431,17296,6.5e-05
4441,17291,6.5e-05
4451,17330,6.5e-05
4461,17281,6.5e-05
4471,17198,6.5e-05
4481,17108,6.5e-05
4491,16982,6.5e-05
4501,16968,6.5e-05
4511,16867,6.5e-05
4521,16903,6.5e-05
4531,16889,6.5e-05
4541,17055,6.5e-05
4551,17054,6.5e-05
4561,17205,6.5e-05
4571,17036,6.5e-05
4581,16941,6.5e-05
4591,16910,6.5e-05
4601,16950,6.5e-05
4611,16810,6.5e-05
4621,16741,6.5e-05
4631,16654,6.5e-05
4641,16786,6.5e-05
4651,16767,6.5e-05
4661,16789,6.5e-05
4671,16921,6.5e-05
4681,17037,6.5e-05
4691,17081,6.5e-05
4701,17127,6.5e-05
4711,17172,6.5e-05
4721,17281,6.5e-05
4731,17280,6.5e-05
4741,17472,6.5e-05
4751,17492,6.5e-05
4761,17574,6.5e-05
4771,17526,6.5e-05
4781,17597,6.5e-05
4791,17588,6.5e-05
4801,17537,6.5e-05
4811,17362,6.5e-05
4821,17476,6.5e-05
4831,17612,6.5e-05
4841,17663,6.5e-05
4851,17700,6.5e-05
4861,17640,6.5e-05
4871,17737,6.5e-05
4881,17703,6.5e-05
4891,17768,6.5e-05
4901,17663,6.5e-05
4911,17548,6.5e-05
4921,17529,6.5e-05
4931,17585,6.5e-05
4941,17575,6.5e-05
4951,17541,6.5e-05
4961,17550,6.5e-05
4971,17666,6.5e-05
4981,17838,6.5e-05
4991,17850,6.5e-05
5001,17918,6.5e-05
5011,17807,6.5e-05
5021,17718,6.5e-05
5031,17698,6.5e-05
5041,17752,6.5e-05
5051,17820,6.5e-05
5061,17808,6.5e-05
5071,17804,6.5e-05
5081,17931,6.5e-05
5091,17949,6.5e-05
5101,17844,6.5e-05
5111,17747,6.5e-05
5121,17742,6.5e-05
5131,17753,6.5e-05
5141,17648,6.5e-05
5151,17598,6.5e-05
5161,17451,6.5e-05
5171,17534,6.5e-05
5181,17520,6.5e-05
5191,17504,6.5e-05
5201,17354,6.5e-05
5211,17355,6.5e-05
5221,17503,6.5e-05
5231,17346,6.5e-05
5241,17506,6.5e-05
5251,17542,6.5e-05
5261,17631,6.5e-05
5271,17628,6.5e-05
5281,17644,6.5e-05
5291,17581,6.5e-05
5301,17516,6.5e-05
5311,17469,6.5e-05
5321,17517,6.5e-05
5331,17528,6.5e-05
5341,17516,6.5e-05
5351,17386,6.5e-05
5361,17464,6.5e-05
5371,17481,6.5e-05
5381,17514,6.5e-05
5391,17594,6.5e-05
5401,17608,6.5e-05
5411,17633,6.5e-05
5421,17791,6.5e-05
5431,17803,6.5e-05
5441,17779,6.5e-05
5451,17729,6.5e-05
5461,17738,6.5e-05
5471,17568,6.5e-05
5481,17623,6.5e-05
5491,17649,6.5e-05
5501,17654,6.5e-05
5511,17679,6.5e-05
5521,17675,6.5e-05
5531,17533,6.5e-05
5541,17489,6.5e-05
5551,17471,6.5e-05
5561,17439,6.5e-05
5571,17254,6.5e-05
5581,17179,6.5e-05
5591,17323,6.5e-05
5601,17210,6.5e-05
5611,17154,6.5e-05
5621,17199,6.5e-05
5631,17321,6.5e-05
5641,17352,6.5e-05
5651,17272,6.5e-05
5661,17215,6.5e-05
5671,17152,6.5e-05
5681,17252,6.5e-05
5691,17273,6.5e-05
5701,17340,6.5e-05
5711,17424,6.5e-05
5721,17493,6.5e-05
5731,17443,6.5e-05
5741,17588,6.5e-05
5751,17482,6.5e-05
5761,17452,6.5e-05
5771,17477,6.5e-05
5781,17599,6.5e-05
5791,17515,6.5e-05
5801,17604,6.5e-05
5811,17561,6.5e-05
5821,17357,6.5e-05
5831,17445,6.5e-05
5841,17481,6.5e-05
5851,17643,6.5e-05
5861,17828,6.5e-05
5871,17860,6.5e-05
5881,17643,6.5e-05
5891,17728,6.5e-05
5901,17791,6.5e-05
5911,17709,6.5e-05
5921,17691,6.5e-05
5931,17792,6.5e-05
5941,17771,6.5e-05
5951,17867,6.5e-05
5961,17943,6.5e-05
5971,17842,6.5e-05
5981,17769,6.5e-05
5991,17708,6.5e-05
6001,17705,6.5e-05
6011,17763,6.5e-05
6021,17669,6.5e-05
6031,17593,6.5e-05
6041,17550,6.5e-05
6051,17335,6.5e-05
6061,17481,6.5e-05
6071,17531,6.5e-05
6081,17552,6.5e-05
6091,17307,6.5e-05
6101,17253,6.5e-05
6111,17344,6.5e-05
6121,17357,6.5e-05
6131,17316,6.5e-05
6141,17280,6.5e-05
6151,17253,6.5e-05
6161,17281,6.5e-05
6171,17407,6.5e-05
6181,17331,6.5e-05
6191,17298,6.5e-05
6201,17328,6.5e-05
6211,17345,6.5e-05
6221,17267,6.5e-05
6231,17461,6.5e-05
6241,17415,6.5e-05
6251,17548,6.5e-05
6261,17556,6.5e-05
6271,17633,6.5e-05
6281,17551,6.5e-05
6291,17399,6.5e-05
6301,17440,6.5e-05
6311,17396,6.5e-05
6321,17430,6.5e-05
6331,17501,6.5e-05
6341,17430,6.5e-05
6351,17404,6.5e-05
6361,17552,6.5e-05
6371,17564,6.5e-05
6381,17631,6.5e-05
6391,17521,6.5e-05
6401,17568,6.5e-05
6411,17556,6.5e-05
6421,17472,6.5e-05
6431,17389,6.5e-05
6441,17345,6.5e-05
6451,17287,6.5e-05
6461,17294,6.5e-05
6471,17157,6.5e-05
6481,17128,6.5e-05
6491,17153,6.5e-05
6501,17176,6.5e-05
6511,17254,6.5e-05
6521,17308,6.5e-05
6531,17379,6.5e-05
6541,17229,6.5e-05
6551,17206,6.5e-05
6561,17326,6.5e-05
6571,17194,6.5e-05
6581,17217,6.5e-05
6591,17174,6.5e-05
6601,17189,6.5e-05
6611,17331,6.5e-05
6621,17306,6.5e-05
6631,17262,6.5e-05
6641,17396,6.5e-05
6651,17295,6.5e-05
6661,17305,6.5e-05
6671,17237,6.5e-05
6681,17234,6.5e-05
6691,17240,6.5e-05
6701,17239,6.5e-05
6711,17185,6.5e-05
6721,17189,6.5e-05
6731,17098,6.5e-05
6741,16966,6.5e-05
6751,17054,6.5e-05
6761,17113,6.5e-05
6771,17094,6.5e-05
6781,17296,6.5e-05
6791,17284,6.5e-05
6801,17206,6.5e-05
6811,17232,6.5e-05
6821,17374,6.5e-05
6831,17449,6.5e-05
6841,17543,6.5e-05
6851,17557,6.5e-05
6861,17615,6.5e-05
6871,17446,6.5e-05
6881,17535,6.5e-05
6891,17680,6.5e-05
6901,17467,6.5e-05
6911,17467,6.5e-05
6921,17302,6.5e-05
6931,17208,6.5e-05
6941,17211,6.5e-05
6951,17202,6.5e-05
6961,17222,6.5e-05
6971,17270,6.5e-05
6981,17280,6.5e-05
6991,17330,6.5e-05
7001,17334,6.5e-05
7011,17451,6.5e-05
7021,17304,6.5e-05
7031,17322,6.5e-05
7041,17377,6.5e-05
7051,17368,6.5e-05
7061,17419,6.5e-05
7071,17338,6.5e-05
7081,17354,6.5e-05
7091,17481,6.5e-05
7101,17586,6.5e-05
7111,17485,6.5e-05
7121,17449,6.5e-05
7131,17398,6.5e-05
7141,17453,6.5e-05
7151,17461,6.5e-05
7161,17454,6.5e-05
7171,17634,6.5e-05
7181,17537,6.5e-05
7191,17537,6.5e-05
7201,17483,6.5e-05
7211,17419,6.5e-05
7221,17528,6.5e-05
7231,17453,6.5e-05
7241,17524,6.5e-05
7251,17517,6.5e-05
7261,17548,6.5e-05
7271,17487,6.5e-05
7281,17585,6.5e-05
7291,17622,6.5e-05
7301,17579,6.5e-05
7311,17517,6.5e-05
7321,17513,6.5e-05
7331,17508,6.5e-05
7341,17635,6.5e-05
7351,17771,6.5e-05
7361,17750,6.5e-05
7371,17533,6.5e-05
7381,17406,6.5e-05
7391,17355,6.5e-05
7401,17425,6.5e-05
7411,17398,6.5e-05
7421,17396,6.5e-05
7431,17362,6.5e-05
7441,17345,6.5e-05
7451,17350,6.5e-05
7461,17272,6.5e-05
7471,17266,6.5e-05
7481,17364,6.5e-05
7491,17342,6.5e-05
7501,17467,6.5e-05
7511,17284,6.5e-05
7521,17373,6.5e-05
7531,17525,6.5e-05
7541,17710,6.5e-05
7551,17596,6.5e-05
7561,17393,6.5e-05
7571,17504,6.5e-05
7581,17427,6.5e-05
7591,17367,6.5e-05
7601,17349,6.5e-05
7611,17318,6.5e-05
7621,17353,6.5e-05
7631,17376,6.5e-05
7641,17322,6.5e-05
7651,17284,6.5e-05
7661,17106,6.5e-05
7671,17236,6.5e-05
7681,17487,6.5e-05
7691,17580,6.5e-05
7701,17516,6.5e-05
7711,17578,6.5e-05
7721,17647,6.5e-05
7731,17584,6.5e-05
7741,17621,6.5e-05
7751,17433,6.5e-05
7761,17394,6.5e-05
7771,17282,6.5e-05
7781,17213,6.5e-05
7791,17224,6.5e-05
7801,17234,6.5e-05
7811,17288,6.5e-05
7821,17156,6.5e-05
7831,17205,6.5e-05
7841,17167,6.5e-05
7851,17248,6.5e-05
7861,17088,6.5e-05
7871,17123,6.5e-05
7881,17078,6.5e-05
7891,17279,6.5e-05
7901,17252,6.5e-05
7911,17427,6.5e-05
7921,17337,6.5e-05
7931,17240,6.5e-05
7941,17380,6.5e-05
7951,17453,6.5e-05
7961,17440,6.5e-05
7971,17506,6.5e-05
7981,17506,6.5e-05
7991,17504,6.5e-05
8001,17519,6.5e-05
8011,17474,6.5e-05
8021,17486,6.5e-05
8031,17488,6.5e-05
8041,17414,6.5e-05
8051,17348,6.5e-05
8061,17423,6.5e-05
8071,17542,6.5e-05
8081,17551,6.5e-05
8091,17580,6.5e-05
8101,17333,6.5e-05
8111,17286,6.5e-05
8121,17335,6.5e-05
8131,17287,6.5e-05
8141,17238,6.5e-05
8151,17256,6.5e-05
8161,17281,6.5e-05
8171,17209,6.5e-05
8181,17164,6.5e-05
8191,17183,6.5e-05
8201,17227,6.5e-05
8211,17116,6.5e-05
8221,17165,6.5e-05
8231,17178,6.5e-05
8241,17014,6.5e-05
8251,17038,6.5e-05
8261,17113,6.5e-05
8271,17078,6.5e-05
8281,17109,6.5e-05
8291,17182,6.5e-05
8301,17231,6.5e-05
8311,17361,6.5e-05
8321,17321,6.5e-05
8331,17389,6.5e-05
8341,17386,6.5e-05
8351,17420,6.5e-05
8361,17375,6.5e-05
8371,17233,6.5e-05
8381,17277,6.5e-05
8391,17257,6.5e-05
8401,17191,6.5e-05
8411,17311,6.5e-05
8421,17337,6.5e-05
8431,17316,6.5e-05
8441,17433,6.5e-05
8451,17504,6.5e-05
8461,17588,6.5e-05
8471,17538,6.5e-05
8481,17591,6.5e-05
8491,17642,6.5e-05
8501,17666,6.5e-05
8511,17574,6.5e-05
8521,17432,6.5e-05
8531,17492,6.5e-05
8541,17387,6.5e-05
8551,17336,6.5e-05
8561,17387,6.5e-05
8571,17324,6.5e-05
8581,17408,6.5e-05
8591,17413,6.5e-05
8601,17396,6.5e-05
8611,17411,6.5e-05
8621,17530,6.5e-05
8631,17611,6.5e-05
8641,17596,6.5e-05
8651,17549,6.5e-05
8661,17488,6.5e-05
8671,17445,6.5e-05
8681,17319,6.5e-05
8691,17403,6.5e-05
8701,17551,6.5e-05
8711,17870,6.5e-05
8721,17673,6.5e-05
8731,17699,6.5e-05
8741,17680,6.5e-05
8751,17675,6.5e-05
8761,17644,6.5e-05
8771,17755,6.5e-05
8781,17830,6.5e-05
8791,17851,6.5e-05
8801,17674,6.5e-05
8811,17671,6.5e-05
8821,17668,6.5e-05
